O*NET-SOC Code,Title,Description,AB_Arm-Hand Steadiness,AB_Auditory Attention,AB_Category Flexibility,AB_Control Precision,AB_Deductive Reasoning,AB_Depth Perception,AB_Dynamic Flexibility,AB_Dynamic Strength,AB_Explosive Strength,AB_Extent Flexibility,AB_Far Vision,AB_Finger Dexterity,AB_Flexibility of Closure,AB_Fluency of Ideas,AB_Glare Sensitivity,AB_Gross Body Coordination,AB_Gross Body Equilibrium,AB_Hearing Sensitivity,AB_Inductive Reasoning,AB_Information Ordering,AB_Manual Dexterity,AB_Mathematical Reasoning,AB_Memorization,AB_Multilimb Coordination,AB_Near Vision,AB_Night Vision,AB_Number Facility,AB_Oral Comprehension,AB_Oral Expression,AB_Originality,AB_Perceptual Speed,AB_Peripheral Vision,AB_Problem Sensitivity,AB_Rate Control,AB_Reaction Time,AB_Response Orientation,AB_Selective Attention,AB_Sound Localization,AB_Spatial Orientation,AB_Speech Clarity,AB_Speech Recognition,AB_Speed of Closure,AB_Speed of Limb Movement,AB_Stamina,AB_Static Strength,AB_Time Sharing,AB_Trunk Strength,AB_Visual Color Discrimination,AB_Visualization,AB_Wrist-Finger Speed,AB_Written Comprehension,AB_Written Expression,WS_Achievement Orientation,WS_Adaptability,WS_Attention to Detail,WS_Cautiousness,WS_Cooperation,WS_Dependability,WS_Empathy,WS_Humility,WS_Initiative,WS_Innovation,WS_Integrity,WS_Intellectual Curiosity,WS_Leadership Orientation,WS_Optimism,WS_Perseverance,WS_Self-Confidence,WS_Self-Control,WS_Sincerity,WS_Social Orientation,WS_Stress Tolerance,WS_Tolerance for Ambiguity,IT_Artistic,IT_Conventional,IT_Enterprising,IT_Investigative,IT_Realistic,IT_Social,Job Zone
11-3071.00,"Transportation, Storage, and Distribution Managers","Plan, direct, or coordinate transportation, storage, or distribution activities in accordance with organizational policies and applicable government laws or regulations. Includes logistics managers.",0.151950719,0.465240642,0.462962963,0.141221374,0.5,0.28,0.123333333,0.028301887,0.171270718,0.444444444,0.471111111,0.183544304,0.613402062,0.617924528,0.129198966,0.31640625,0.275555556,0.298701299,0.386597938,0.480769231,0.127310062,0.444839858,0.554896142,0.095607235,0.355670103,0.211428571,0.51171875,0.451030928,0.565333333,0.568034557,0.625,0.20441989,0.451030928,0.108225108,0.108225108,0.095419847,0.347222222,0.174216028,0.222222222,0.466666667,0.408284024,0.515738499,0.296735905,0.382075472,0.415555556,0.426,0.324705882,0.352051836,0.470588235,0.32,0.581395349,0.584444444,0.704797048,0.764705882,0.721238938,0.733509235,0.613207547,0.829268293,0.348082596,0.467821782,0.831541219,0.556962025,0.824561404,0.477142857,0.88976378,0.331189711,0.632142857,0.691756272,0.589905363,0.328025478,0.561452514,0.6,0.777448071,0,0.766233766,0.831666667,0.273333333,0.433333333,0.231666667,4
11-3071.04,Supply Chain Managers,"Direct or coordinate production, purchasing, warehousing, distribution, or financial forecasting services or activities to limit costs and improve accuracy, customer service, or safety. Examine existing procedures or opportunities for streamlining activities to meet product distribution needs. Direct the movement, storage, or processing of inventory.",0.513347023,0.36631016,0.577160494,0.452290076,0.537142857,0.25,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.210970464,0.613402062,0.558962264,0.289405685,0.31640625,0.275555556,0.298701299,0.484536082,0.599358974,0.486652977,0.555160142,0.480712166,0.57881137,0.355670103,0.211428571,0.53515625,0.546391753,0.565333333,0.568034557,0.625,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.4,0.408284024,0.423728814,0.296735905,0.382075472,0.415555556,0.452,0.058823529,0.323974082,0.56,0.32,0.677002584,0.64,0.715867159,0.85620915,0.752212389,0.688654354,0.56918239,0.829268293,0.274336283,0.49009901,0.831541219,0.675949367,0.733333333,0.565714286,0.803149606,0.31511254,0.607142857,0.666666667,0.545741325,0.308917197,0.569832402,0.578947368,0.824925816,0,0.675324675,0.873333333,0.243333333,0.398333333,0.173333333,4
11-3111.00,Compensation and Benefits Managers,"Plan, direct, or coordinate compensation and benefits activities of an organization.",0.513347023,0.165775401,0.382716049,0.452290076,0.428571429,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.275555556,0.5,0.453608247,0.589622642,0.289405685,0.31640625,0.275555556,0.025974026,0.386597938,0.397435897,0.486652977,0.533807829,0.40652819,0.57881137,0.324742268,0.211428571,0.5859375,0.546391753,0.565333333,0.539956803,0.435,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0,0.303135889,0.248888889,0.568,0.479289941,0.363196126,0.296735905,0.382075472,0.415555556,0.276,0.176470588,0.056155508,0.263529412,0.068571429,0.677002584,0.666666667,0.590405904,0.503267974,0.836283186,0.751978892,0.635220126,0.829268293,0.430678466,0.495049505,0.709677419,0.498734177,0.824561404,0.622857143,0.755905512,0.321543408,0.492857143,0.666666667,0.611987382,0.458598726,0.631284916,0.470175439,0.738872404,0.068333333,0.751391466,1,0.196666667,0,0.468333333,4
11-3121.00,Human Resources Managers,"Plan, direct, or coordinate human resources activities and staff of an organization.",0.513347023,0.43315508,0.537037037,0.452290076,0.642857143,0.03,0.123333333,0,0.171270718,0.444444444,0.444444444,0.050632911,0.613402062,0.764150943,0.289405685,0.31640625,0.275555556,0.134199134,0.515463918,0.480769231,0.486652977,0.510676157,0.703264095,0.57881137,0.484536082,0.211428571,0.560546875,0.579896907,0.666666667,0.730021598,0.56,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.305555556,0.303135889,0.248888889,0.733333333,0.775147929,0.573849879,0.296735905,0.382075472,0.415555556,0.326,0.176470588,0.082073434,0.352941176,0.211428571,0.710594315,0.666666667,0.612546125,0.738562092,0.619469027,0.638522427,0.779874214,0.829268293,0.755162242,0.653465347,0.795698925,0.491139241,1,0.485714286,0.858267717,0.524115756,0.632142857,0.691756272,0.728706625,0.684713376,0.860335196,0.684210526,0.818991098,0.083333333,0.729128015,1,0.218333333,0.043333333,0.48,4
11-3131.00,Training and Development Managers,"Plan, direct, or coordinate the training and development activities and staff of an organization.",0.024640657,0.36631016,0.577160494,0.452290076,0.537142857,0.06,0.123333333,0,0.171270718,0.444444444,0.582222222,0.156118143,0.582474227,0.735849057,0.289405685,0.31640625,0.275555556,0.162337662,0.484536082,0.641025641,0.049281314,0.421708185,0.703264095,0.57881137,0.420103093,0.211428571,0.4375,0.579896907,0.733333333,0.704103672,0.625,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.305555556,0.303135889,0.248888889,0.834666667,0.556213018,0.515738499,0.296735905,0.382075472,0.415555556,0.352,0.176470588,0.298056156,0.498823529,0.034285714,0.612403101,0.806666667,0.715867159,0.869281046,0.566371681,0.44591029,0.779874214,0.829268293,0.672566372,0.606435644,0.831541219,0.853164557,0.635087719,0.771428571,0.842519685,0.681672026,0.560714286,0.655913978,0.589905363,0.589171975,0.840782123,0.431578947,0.807121662,0.261666667,0.450834879,0.891666667,0.34,0.15,0.756666667,4
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers","Plan, direct, or coordinate the management or operation of farms, ranches, greenhouses, aquacultural operations, nurseries, timber tracts, or other agricultural establishments. May hire, train, and supervise farm workers or contract for services to carry out the day-to-day activities of the managed operation. May engage in or supervise planting, cultivating, harvesting, and financial and marketing activities.",0.53798768,0.598930481,0.617283951,0.572519084,0.605714286,0.5,0.123333333,0.382075472,0.414364641,0.471111111,0.582222222,0.447257384,0.742268041,0.646226415,0.320413437,0.29296875,0.333333333,0.487012987,0.546391753,0.641025641,0.435318275,0.555160142,0.667655786,0.677002584,0.386597938,0.248571429,0.51171875,0.546391753,0.565333333,0.647948164,0.685,0.414364641,0.546391753,0.404761905,0.512987013,0.404580153,0.347222222,0.477351916,0.444444444,0.498666667,0.517751479,0.515738499,0.035608309,0.382075472,0.471111111,0.426,0.529411765,0.514038877,0.734117647,0.462857143,0.612403101,0.613333333,0.667896679,0.702614379,0.579646018,0.596306069,0.216981132,0.756097561,0.224188791,0.482673267,0.781362007,0.584810127,0.543859649,0.434285714,0.916010499,0.434083601,0.75,0.666666667,0.476340694,0.308917197,0.396648045,0.554385965,0.824925816,0.01,0.54174397,0.753333333,0.29,0.693333333,0.271666667,4
11-9021.00,Construction Managers,"Plan, direct, or coordinate, usually through subordinate supervisory personnel, activities concerned with the construction and maintenance of structures, facilities, and systems. Participate in the conceptual development of a construction project and oversee its organization, scheduling, budgeting, and implementation. Includes managers in specialized construction fields, such as carpentry or plumbing.",0.205338809,0.700534759,0.617283951,0.286259542,0.68,0.56,0.123333333,0.205188679,0.102209945,0.275555556,0.637777778,0.23628692,0.773195876,0.646226415,0.258397933,0.21875,0.248888889,0.350649351,0.546391753,0.759615385,0.178644764,0.599644128,0.629080119,0.354005168,0.453608247,0.105714286,0.6328125,0.579896907,0.666666667,0.568034557,0.655,0.066298343,0.579896907,0.08008658,0.242424242,0.045801527,0.388888889,0.041811847,0.36,0.533333333,0.556213018,0.573849879,0.296735905,0.235849057,0.275555556,0.5,0.411764706,0.539956803,0.912941176,0.142857143,0.643410853,0.666666667,0.715867159,0.787581699,0.681415929,0.773087071,0.635220126,0.829268293,0.368731563,0.467821782,0.831541219,0.564556962,0.785964912,0.46,0.916010499,0.424437299,0.725,0.770609319,0.65615142,0.385350318,0.664804469,0.722807018,0.789317507,0.116666667,0.591836735,0.788333333,0.363333333,0.613333333,0.225,4
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare","Plan, direct, or coordinate academic or nonacademic activities of preschools or childcare centers and programs, including before- and after-school care.",0.308008214,0.43315508,0.382716049,0.022900763,0.605714286,0.125,0.123333333,0.174528302,0.066298343,0.164444444,0.471111111,0.289029536,0.582474227,0.646226415,0.289405685,0.072265625,0.082222222,0.298701299,0.484536082,0.557692308,0.127310062,0.444839858,0.703264095,0.095607235,0.355670103,0.211428571,0.48828125,0.546391753,0.634666667,0.622030238,0.53,0.240331492,0.515463918,0.324675325,0.404761905,0.309160305,0.388888889,0.303135889,0.248888889,0.568,0.443786982,0.484261501,0.296735905,0.117924528,0.164444444,0.426,0.411764706,0.323974082,0.470588235,0.142857143,0.643410853,0.695555556,0.634686347,0.676470588,0.522123894,0.699208443,0.902515723,0.917073171,0.82300885,0.621287129,0.745519713,0.569620253,0.824561404,0.485714286,0.850393701,0.864951768,0.55,0.64516129,0.728706625,0.761146497,0.865921788,0.645614035,0.777448071,0.296666667,0.54174397,0.641666667,0.316666667,0.033333333,0.91,4
11-9032.00,"Education Administrators, Kindergarten through Secondary","Plan, direct, or coordinate the academic, administrative, or auxiliary activities of kindergarten, elementary, or secondary schools.",0.513347023,0.465240642,0.654320988,0.452290076,0.822857143,0.0925,0.123333333,0.353773585,0.033149171,0,0.637777778,0.025316456,0.644329897,0.735849057,0.289405685,0.072265625,0,0.216450216,0.546391753,0.679487179,0.486652977,0.555160142,0.703264095,0.57881137,0.453608247,0.211428571,0.560546875,0.742268041,0.8,0.730021598,0.56,0.240331492,0.644329897,0.324675325,0.404761905,0,0.347222222,0.303135889,0.248888889,0.733333333,0.704142012,0.544794189,0.296735905,0.146226415,0.415555556,0.426,0.352941176,0.272138229,0.442352941,0.105714286,0.80620155,0.835555556,0.715867159,0.630718954,0.508849558,0.627968338,0.805031447,0.965853659,0.764011799,0.495049505,0.831541219,0.64556962,0.852631579,0.737142857,1,0.707395498,0.685714286,0.838709677,0.703470032,0.684713376,0.865921788,0.722807018,0.845697329,0.306666667,0.569573284,0.723333333,0.343333333,0.051666667,0.786666667,5
11-9033.00,"Education Administrators, Postsecondary","Plan, direct, or coordinate student instruction, administration, and services, as well as other research and educational activities, at postsecondary institutions, including universities, colleges, and junior and community colleges.",0.513347023,0.267379679,0.577160494,0.452290076,0.571428571,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.386666667,0.156118143,0.644329897,0.70754717,0.289405685,0.31640625,0.275555556,0.298701299,0.546391753,0.641025641,0.486652977,0.510676157,0.629080119,0.57881137,0.355670103,0.211428571,0.51171875,0.742268041,0.768,0.730021598,0.56,0.240331492,0.484536082,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.632,0.591715976,0.484261501,0.296735905,0.382075472,0.415555556,0.4,0.058823529,0.244060475,0.411764706,0.32,0.741602067,0.806666667,0.767527675,0.689542484,0.522123894,0.572559367,0.779874214,0.829268293,0.707964602,0.475247525,0.831541219,0.640506329,0.824561404,0.771428571,0.965879265,0.610932476,0.560714286,0.770609319,0.678233438,0.563694268,0.865921788,0.578947368,0.857566766,0.301666667,0.612244898,0.716666667,0.471666667,0,0.773333333,5
11-9039.00,"Education Administrators, All Other",All education administrators not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
11-9041.00,Architectural and Engineering Managers,"Plan, direct, or coordinate activities in such fields as architecture and engineering or research and development in these fields.",0.281314168,0.43315508,0.617283951,0.309160305,0.642857143,0.435,0.123333333,0.353773585,0.171270718,0.444444444,0.608888889,0.394514768,0.742268041,0.764150943,0.289405685,0.31640625,0.275555556,0.242424242,0.579896907,0.641025641,0.308008214,0.665480427,0.667655786,0.095607235,0.484536082,0.211428571,0.70703125,0.708762887,0.733333333,0.730021598,0.655,0.240331492,0.546391753,0.324675325,0.404761905,0.309160305,0.434027778,0.303135889,0.026666667,0.6,0.556213018,0.544794189,0.296735905,0.382075472,0.415555556,0.4,0.058823529,0.539956803,0.882352941,0.32,0.80620155,0.777777778,0.726937269,0.676470588,0.668141593,0.751978892,0.635220126,0.785365854,0.368731563,0.430693069,0.831541219,0.830379747,0.747368421,0.782857143,0.897637795,0.398713826,0.632142857,0.810035842,0.589905363,0.398089172,0.701117318,0.578947368,0.830860534,0.273333333,0.523191095,0.9,0.593333333,0.331666667,0.325,5
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,"Define, plan, or execute biofuels/biodiesel research programs that evaluate alternative feedstock and process technologies with near-term commercial potential.",0.486652977,0.56684492,0.577160494,0.452290076,0.68,0.405,0.123333333,0.146226415,0.171270718,0.164444444,0.526666667,0.552742616,0.677835052,0.70754717,0.289405685,0.169921875,0.164444444,0.487012987,0.546391753,0.641025641,0.435318275,0.599644128,0.703264095,0.387596899,0.420103093,0.211428571,0.609375,0.579896907,0.6,0.755939525,0.75,0.240331492,0.515463918,0.16017316,0.188311688,0.166030534,0.479166667,0.303135889,0.248888889,0.498666667,0.408284024,0.452784504,0.296735905,0.205188679,0.137777778,0.476,0.263529412,0.622030238,0.647058824,0.177142857,0.677002584,0.666666667,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.185,0.352504638,0.616666667,0.806666667,0.526666667,0.183333333,4
11-9051.00,Food Service Managers,"Plan, direct, or coordinate activities of an organization or department that serves food and beverages.",0.53798768,0.598930481,0.345679012,0.309160305,0.5,0.31,0.123333333,0.353773585,0.102209945,0.36,0.471111111,0.52742616,0.548969072,0.5,0.289405685,0.267578125,0.111111111,0.270562771,0.257731959,0.358974359,0.53798768,0.444839858,0.629080119,0.418604651,0.257731959,0.211428571,0.48828125,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.484536082,0.051948052,0.108225108,0,0.305555556,0.303135889,0.248888889,0.333333333,0.331360947,0.363196126,0,0.382075472,0.36,0.426,0.411764706,0.298056156,0.470588235,0.32,0.547803618,0.528888889,0.579335793,0.689542484,0.64159292,0.627968338,0.779874214,0.829268293,0.498525074,0.524752475,0.731182796,0.486075949,0.589473684,0.334285714,0.866141732,0.546623794,0.55,0.64516129,0.668769716,0.433121019,0.804469274,0.659649123,0.670623145,0.105,0.640074212,0.828333333,0.16,0.526666667,0.421666667,2
11-9071.00,Gambling Managers,"Plan, direct, or coordinate gambling operations in a casino. May formulate house rules.",0.127310062,0.668449198,0.382716049,0.095419847,0.5,0.31,0.123333333,0.117924528,0.138121547,0.444444444,0.637777778,0.316455696,0.677835052,0.5,0.289405685,0.1953125,0.137777778,0.350649351,0.451030928,0.557692308,0.127310062,0.466192171,0.667655786,0.095607235,0.291237113,0.211428571,0.560546875,0.515463918,0.533333333,0.48812095,0.655,0.240331492,0.515463918,0.025974026,0.08008658,0.070610687,0.520833333,0.303135889,0.248888889,0.533333333,0.627218935,0.573849879,0.035608309,0.29245283,0.026666667,0.526,0.470588235,0.460043197,0.381176471,0.32,0.483204134,0.502222222,0.579335793,0.689542484,0.738938053,0.638522427,0.528301887,0.741463415,0.374631268,0.235148515,0.673835125,0.334177215,1,0.391428571,0.850393701,0.443729904,0.45,0.655913978,0.766561514,0.184713376,0.860335196,0.722807018,0.75074184,0.015,0.714285714,0.956666667,0.058333333,0.3,0.31,2
11-9072.00,"Entertainment and Recreation Managers, Except Gambling","Plan, direct, or coordinate entertainment and recreational activities and operations of a recreational facility, including cruise ships and parks.",0.205338809,0.401069519,0.422839506,0.118320611,0.5,0.2175,0.123333333,0.205188679,0.138121547,0.248888889,0.444444444,0.156118143,0.548969072,0.558962264,0.289405685,0.2421875,0.222222222,0.162337662,0.386597938,0.480769231,0.127310062,0.444839858,0.519287834,0.387596899,0.355670103,0.211428571,0.51171875,0.484536082,0.533333333,0.596112311,0.53,0.240331492,0.451030928,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.466666667,0.369822485,0.331719128,0.296735905,0.235849057,0.275555556,0.376,0.324705882,0.298056156,0.56,0.32,0.547803618,0.584444444,0.549815498,0.738562092,0.411504425,0.556728232,0.779874214,0.785365854,0.536873156,0.467821782,0.745519713,0.612658228,0.554385965,0.302857143,0.818897638,0.77170418,0.55,0.655913978,0.634069401,0.47133758,0.879888268,0.659649123,0.801186944,0.163333333,0.636363636,0.875,0.16,0.391666667,0.488333333,4
